timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,cpu_utilization_percent,gpu_utilization_percent,ram_utilization_percent,ram_used_gb,on_cloud,pue,wue,cloud_provider,cloud_region
2026-02-27T13:21:09,codecarbon,28aff187-b84a-4bff-975c-0a61221ca599,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,2.0409641999995074,1.0193466452288084e-05,4.994436674729789e-06,4.5682489395,6.67220889265896,20.0,1.953802256474878e-06,3.7813919139990937e-06,8.552555555555348e-06,1.428774972602932e-05,0.0,India,IND,tamil nadu,Windows-11-10.0.26200-SP0,3.13.5,3.2.3,16,AMD Ryzen 7 4800H with Radeon Graphics,1,1 x NVIDIA GeForce GTX 1650 Ti,76.9701,11.0102,23.37237930297852,machine,0.0,0.0,0.0,0.0,N,1.0,0.0,,
2026-02-27T13:23:19,codecarbon,5252a870-4bc7-4fce-8a09-15ed073de13c,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,3.215659600000436,1.925197208372509e-05,5.986943420168752e-06,4.80606516225,9.280599331827265,20.0,3.622739694824669e-06,8.287506630004493e-06,1.5074426666665708e-05,2.698467299149487e-05,0.0,India,IND,tamil nadu,Windows-11-10.0.26200-SP0,3.13.5,3.2.3,16,AMD Ryzen 7 4800H with Radeon Graphics,1,1 x NVIDIA GeForce GTX 1650 Ti,76.9701,11.0102,23.37237930297852,machine,0.0,0.0,50.9,11.902790069580078,N,1.0,0.0,,
2026-02-27T13:31:07,codecarbon,f8e78185-ea14-48f8-9f02-2af43b11de3d,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.5075606999998854,6.242822670508856e-06,4.1410091616936754e-06,4.517778528,4.545507354070069,20.0,1.262062765751092e-06,1.902501521999084e-06,5.5857355555569175e-06,8.750299843307094e-06,0.0,India,IND,tamil nadu,Windows-11-10.0.26200-SP0,3.13.5,3.2.3,16,AMD Ryzen 7 4800H with Radeon Graphics,1,1 x NVIDIA GeForce GTX 1650 Ti,76.9701,11.0102,23.37237930297852,machine,0.0,0.0,0.0,0.0,N,1.0,0.0,,
2026-02-27T13:31:51,codecarbon,fae14cce-9a9c-4fce-ba67-2be690c7e632,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.506746099999873,6.224400620077281e-06,4.131021557034596e-06,4.511643588,4.490657348845893,20.0,1.2603136000833256e-06,1.8786126140014905e-06,5.585552222222153e-06,8.72447843630697e-06,0.0,India,IND,tamil nadu,Windows-11-10.0.26200-SP0,3.13.5,3.2.3,16,AMD Ryzen 7 4800H with Radeon Graphics,1,1 x NVIDIA GeForce GTX 1650 Ti,76.9701,11.0102,23.37237930297852,machine,0.0,0.0,0.0,0.0,N,1.0,0.0,,
2026-02-27T13:43:07,codecarbon,29de8d18-9c58-43b1-93a1-7e233db0644f,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.507882099999733,6.234653078333986e-06,4.134708594481683e-06,4.509192730500001,4.504816223216542,20.0,1.26100514123537e-06,1.8861126199996856e-06,5.591731111108958e-06,8.738848872344014e-06,0.0,India,IND,tamil nadu,Windows-11-10.0.26200-SP0,3.13.5,3.2.3,16,AMD Ryzen 7 4800H with Radeon Graphics,1,1 x NVIDIA GeForce GTX 1650 Ti,76.9701,11.0102,23.37237930297852,machine,0.0,0.0,0.0,0.0,N,1.0,0.0,,
2026-02-27T13:43:35,codecarbon,c5a86315-9879-44c6-931f-b711f575e97b,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.5059904999998253,6.225805149056712e-06,4.134026840844902e-06,4.507112448,4.511854491996762,20.0,1.2581183734757597e-06,1.8866681759932558e-06,5.581660555556786e-06,8.7264471050258e-06,0.0,India,IND,tamil nadu,Windows-11-10.0.26200-SP0,3.13.5,3.2.3,16,AMD Ryzen 7 4800H with Radeon Graphics,1,1 x NVIDIA GeForce GTX 1650 Ti,76.9701,11.0102,23.372379302978516,machine,0.0,0.0,0.0,0.0,N,1.0,0.0,,
